HourlyPressureTendency,HourlyRelativeHumidity,HourlyWetBulbTemperature,LATITUDE,HourlyWindGustSpeed,HourlyPressureChange,LONGITUDE,DATE
4.725806451612903,71.50403225806451,-23.39516129032258,53.0666667,,0.0011290322580645,132.9333333,1
4.2453468697123515,72.07640878701051,76.94923857868021,5.297139,26.0,-0.0008460236886632,100.276864,1
5.082608695652174,67.4235807860262,23.004366812227076,44.283,,0.0073043478260869,72.95,1
,87.79018941233609,47.80366881507189,38.533,20.85234899328859,,-121.783,1
4.893004115226337,71.1620253164557,31.903061224489797,42.2,,0.0004938271604938,22.3333333,1
3.852564102564102,58.71052631578947,,37.435128,38.40425531914894,-0.0018589743589743,25.348103,1
4.853061224489796,82.6734693877551,72.2408163265306,15.75,,-0.000204081632653,121.6333333,1
,86.43049932523617,,53.2,26.0,,7.1499999999999995,1
4.868731563421829,,,17.7,,0.0022271386430678,-64.75,1
9.0,79.86754966887418,,-16.45,,,59.61666660000001,1
4.572038420490928,74.60906217070601,11.885593220338984,49.1333333,23.68888888888889,0.0019637139807897,-112.05,1
,80.20072551390568,,53.65,,,-110.0666666,1
4.355648535564853,79.1673640167364,65.8326359832636,19.1,,-0.0013389121338912,108.6166666,1
,58.80701754385965,,-32.4333333,,,116.0666666,1
4.785087719298246,84.59210526315789,26.276315789473685,57.75,,0.002719298245614,22.6,1
5.017520215633423,79.21293800539084,40.097035040431265,35.55,,0.0010242587601078,133.2333333,1
4.194331983805668,80.37246963562752,41.39676113360324,28.1166666,,0.0005668016194331,112.7833333,1
4.700934579439252,75.75233644859813,-10.154205607476635,43.0333333,43.0,0.0030841121495327,84.15,1
,79.71330589849109,,-32.7333333,,,150.2333333,1
4.532388663967612,35.06760847628658,66.18869828456106,-29.0333333,,0.0005668016194331,134.7166666,1
,85.2757534862798,,46.788667,20.069246435845216,,-90.758722,1
4.352226720647773,52.473684210526315,13.255060728744938,40.7833333,,-0.0006477732793522,114.8833333,1
4.726141078838174,81.77167630057804,19.312127236580515,58.983,29.806451612903224,-0.0012033195020746,-159.05,1
4.379032258064516,81.48125426039536,4.064808362369338,52.769167,21.765432098765434,4.032258064516124e-05,-108.24361000000002,1
,79.57720836142954,,51.518314,35.76,,7.612241999999999,1
5.053097345132743,71.56194690265487,59.86725663716814,23.0,,0.0024778761061946,120.2166666,1
,76.16666666666667,,42.067806,43.93333333333333,,24.850833,1
5.070539419087137,50.92944369063772,65.66019417475728,-33.273192,41.0,0.0040802213001383,-66.356422,1
4.803418803418803,85.35119887165021,79.60789844851904,-14.9666666,,0.0021367521367521,145.3166666,1
,,,38.5166666,16.0,,-5.1166666,1
4.285135135135135,87.42896174863388,34.93715846994535,56.0,25.253846153846155,-0.001581081081081,8.15,1
,84.36129905277402,,48.77935299999999,32.90909090909091,,8.0805,1
4.62979683972912,86.37414965986395,26.925544100801833,50.2166666,17.0,0.0041760722347629,-119.1833333,1
,79.30085316569375,32.26657584014532,34.54528,22.951219512195124,,-94.2025,1
,60.67172675521822,,16.116761,31.0,,103.773797,1
,,,60.0166666,,,5.2,1
5.137096774193548,68.29553072625698,43.635627530364374,40.995108,27.17391304347826,0.0022983870967741,39.789728,1
4.579514824797844,84.37994604316546,36.31401617250674,49.2166666,34.01923076923077,-0.0020889487870619,4.15,1
4.7682926829268295,85.04891304347827,,-15.3,,0.0035365853658536,167.9666666,1
3.878260869565217,51.0,47.31666666666667,32.1249,14.386363636363637,-0.0012173913043478,-7.878,1
,,,43.05,,,-87.88,1
4.412121212121212,61.093283582089555,32.047574626865675,35.04189,28.06779661016949,0.0017373737373737,-106.61545,1
5.225409836065574,85.94262295081967,75.70901639344262,13.4166667,,0.0002868852459016,121.1833333,1
,63.145438121047874,44.65004574565416,28.95,21.514666666666667,,-98.517,1
4.709251101321586,89.75961538461539,22.5,55.8666666,,0.001101321585903,26.616666599999995,1
9.0,79.35593220338983,,25.2166666,,,88.7833333,1
4.502242152466367,82.17567567567568,13.743243243243244,49.6666666,,-0.0004035874439461,49.4833333,1
,75.9060773480663,,43.4166666,34.0,,28.1833333,1
4.248979591836735,73.8256735340729,23.37876386687797,44.42,,-0.0004081632653061,-72.0194,1
4.2631578947368425,72.17813765182186,-1.1260162601626016,58.6333333,30.25,-0.0024291497975708,86.7333333,1
4.223577235772358,79.7783155856728,,52.36667,29.800995024875625,-0.0035365853658536,0.48333,1
3.957627118644068,83.42109314857582,,47.750753,31.0,0.0009322033898305,-101.674209,1
,,,68.0277,,,-162.9212,1
4.461538461538462,76.67208672086721,33.116531165311656,47.4333333,22.076923076923077,-0.0027395411605937,19.1833333,1
4.907734056987788,86.51967435549525,35.512960436562075,58.2833333,,-0.0004206241519674,-4.4333333,1
9.0,36.18930041152263,64.00411522633745,12.85,,,-11.2333333,1
4.592592592592593,59.66593567251462,46.11916264090177,-53.77766700000001,47.5,0.0011272141706924,-67.749389,1
4.508064516129032,83.7741935483871,3.5483870967741935,63.8333333,,0.0020564516129032,30.8166666,1
4.536585365853658,83.41089108910892,25.92932424054557,42.77609,27.4,0.0005284552845528,-84.59972,1
9.0,78.144128113879,,-4.034833,,,39.59425,1
,82.87112010796221,,48.425158,34.8125,,10.931764,1
4.201612903225806,81.32413178984862,30.74977658623771,38.56402,26.29375,4.0322580645161426e-05,-90.14869,1
,82.82160194174757,,48.220297,37.18604651162791,,9.910019,1
5.047413793103448,72.99570815450643,60.2961373390558,-41.05,,0.0033620689655172,146.7833333,1
4.456756756756757,80.07432432432432,29.67162162162162,46.8166666,31.0,-0.0024459459459459,15.2333333,1
4.619111709286676,,,59.15,25.97872340425532,0.0021130551816958,10.8333333,1
9.0,76.07843137254902,59.94607843137255,22.533333299999995,,,92.2,1
4.604838709677419,74.66528925619835,33.93388429752066,42.0166666,,-0.0012903225806451,21.4,1
4.869918699186992,83.56233062330624,38.76151761517615,53.3666666,,-0.0024932249322493,-2.3833333,1
9.0,71.25641025641026,,-13.65,,,32.5666666,1
3.6666666666666665,76.5,22.0,43.45000000000001,25.0,-0.01,41.7333333,1
4.497854077253219,89.39914163090128,61.86695278969957,-24.9333333,,-0.0016738197424892,30.85,1
4.383620689655173,86.3698366954851,22.269651741293533,59.01139,44.889487870619945,0.000301724137931,-161.81972,1
,81.91935483870968,15.419354838709678,67.7833333,,,-32.2833333,1
9.0,66.23018867924529,62.25,1.392844,30.4375,,-77.290822,1
,60.182410423452765,,4.758181,,,-75.955753,1
4.676470588235294,79.98603351955308,-6.075268817204301,60.76666660000001,19.0,0.0082647058823529,-137.5833333,1
4.864077669902913,80.56557377049181,39.33469945355191,51.55,22.0,-0.0025520110957004,0.8333333000000002,1
,68.51612903225806,26.177419354838708,59.9833333,33.840425531914896,,-45.2,1
4.690140845070423,87.8075117370892,54.8075117370892,22.6166666,,0.0054460093896713,101.8166666,1
4.512096774193548,85.71374407582938,,57.58,33.97260273972603,-0.0002822580645161,-157.58,1
4.368775235531628,82.2418918918919,24.116216216216216,46.36666660000001,15.854785478547855,-0.0014535666218034,25.7333333,1
4.225806451612903,78.42213883677299,34.013145539906105,40.62406,23.79874213836478,-0.0006451612903225,-74.66898,1
4.209959623149395,80.41453566621803,30.732166890982505,44.503194,13.197452229299364,-0.0015612382234185,26.102111,1
4.278225806451613,81.3475499092559,51.38812785388128,30.34355,24.127118644067796,-0.0002419354838709,-89.82237,1
4.662180349932705,75.49258426966293,44.87483176312248,43.54205,29.428571428571427,-0.001278600269179,6.953478,1
,45.8,,42.233,,,70.117,1
4.105691056910569,79.27235772357723,-12.58130081300813,67.4666666,29.0,-0.0019918699186991,78.7333333,1
5.092741935483871,82.47574123989219,62.28706199460917,-35.1166666,,0.0022177419354838,150.0833333,1
9.0,23.281629735525375,56.87042253521127,12.353194,,,-1.512417,1
4.430894308943089,72.41056910569105,-12.235772357723578,52.3833333,,2.2565508630592615e-19,140.4666666,1
4.229838709677419,72.99147121535181,24.691239316239315,40.44293,28.38095238095238,0.000766129032258,-109.51278,1
4.278600269179004,79.12382234185733,54.69986541049798,-46.15,,0.0009690444145356,166.6,1
9.0,62.644067796610166,72.16949152542372,14.4833333,,,78.8333333,1
4.871900826446281,81.8988326848249,,64.6166666,26.8277027027027,0.0005371900826446,-162.2666666,1
9.0,82.52173913043478,78.82608695652173,-3.7666666,,,-38.6,1
4.274193548387097,85.30521739130435,24.48336252189142,38.35,34.156028368794324,0.0023387096774193,-98.86667,1
4.945578231292517,39.1718954248366,56.30257801899593,-45.785347,36.135714285714286,0.0011428571428571,-67.465508,1
,,,33.4392,,,-117.1904,1
,82.24781732706515,,65.590278,33.48,,19.281944,1
5.221311475409836,74.63168516649849,63.895161290322584,-23.444478,,0.0006967213114754,-70.4451,1
4.554655870445344,82.53846153846153,25.25910931174089,38.7166666,,0.0004453441295546,125.3833333,1
,,,32.4567,,,-87.2422,1
4.838383838383838,84.03579175704989,37.6927374301676,55.20631,32.41025641025641,0.0095959595959595,-132.82831,1
,84.60752688172043,24.727396021699818,45.42556,22.25697503671072,,-84.91333,1
4.30188679245283,56.155660377358494,5.028301886792453,43.6333333,15.0,-0.0013679245283018,118.03333329999998,1
5.020576131687243,74.29268292682927,30.98780487804878,66.7666666,38.25,0.0051440329218107,12.4833333,1
9.0,58.84615384615385,62.53846153846154,17.9166666,,,77.5333333,1
5.016597510373444,82.125,71.47802197802197,-31.8833333,,0.0019917012448132,152.5166666,1
,67.99500454132607,34.01089918256131,33.6,23.241779497098648,,-97.783,1
,80.74561008554706,,44.681854,19.32569558101473,,-75.4655,1
4.700404858299595,70.21862348178138,-9.012145748987852,61.91666659999999,,0.0005263157894736,159.2166666,1
,73.02941176470588,61.294117647058826,-34.9833333,,,137.4,1
4.900420757363253,,,46.8166666,,0.0027068723702664,-87.7166666,1
,44.142857142857146,41.64705882352941,35.883,,,-101.033,1
